,puuid,gameList
1032,L_SzrThg5uoTuU_S1c5G4abNEGRJt1E7OEG6PcaVO9Zm3INIoJpzHoBwX_QKlmbQbEV38Sgw498xEw,"['NA1_4315994927', 'NA1_4315991439', 'NA1_4315984653', 'NA1_4315919149', 'NA1_4315346179', 'NA1_4315343190', 'NA1_4315289577', 'NA1_4310996810', 'NA1_4311031937', 'NA1_4308972665']"
1033,Aa5GmzRCBVpny8N_6NaNOM97R0q494icDHa_vYjcfCHD9M-vd06p7rHA6ppTMs3uFKM6KxLjbQkvUg,"['NA1_4333951980', 'NA1_4333868991', 'NA1_4333895191', 'NA1_4332736544', 'NA1_4332773611', 'NA1_4332780078', 'NA1_4332697742', 'NA1_4331810505', 'NA1_4331682390', 'NA1_4331646989']"
1034,9wx3cVZSQiP6kKk-bZz3ZsAMtU61zDona9yOhC1HkJrpwEfQv7l5eH5JOe3QZqgOgEyu7Vnn0yQ9aQ,"['NA1_4333660130', 'NA1_4333368512', 'NA1_4333366212', 'NA1_4333402410', 'NA1_4333338968', 'NA1_4333297957', 'NA1_4333325786', 'NA1_4332840552', 'NA1_4332785308', 'NA1_4331825731']"
1035,s56cbhyDVJ9TEm3F2SV3ELq2GzqGJW8nhmjQgLHr6v2RT9_UWmOhpgOvaHioc3uUQU5AxbyMabs41w,"['NA1_4275500714', 'NA1_4272715952', 'NA1_4262441089', 'NA1_4262385546', 'NA1_4261445897', 'NA1_4261074503', 'NA1_4261080450', 'NA1_4259510933', 'NA1_4259471929', 'NA1_4258641006']"
1036,-53fanjYZ_ONT5RTwkiQYV_iKqMFaIA8VPmwRZzybNrSYkbCtu7u9dV8kBL1dUTRdHB4yFppCZeT_g,"['NA1_4321403072', 'NA1_4321295921', 'NA1_4321236791', 'NA1_4321199307', 'NA1_4321168862', 'NA1_4321162710', 'NA1_4321087517', 'NA1_4321062254', 'NA1_4321037589', 'NA1_4296880380']"
1037,R61sylPSoXb4Ac2h0JlaKXlIf6zn1PTKFGsIy6lxAlOV9Y1QDiq7tP4nUdjnlhqIbKmuXIwrYX3WWQ,"['NA1_4331410211', 'NA1_4330711027', 'NA1_4330684326', 'NA1_4330567276', 'NA1_4325107447', 'NA1_4323545644', 'NA1_4323503316', 'NA1_4323530324', 'NA1_4322434517', 'NA1_4322230506']"
1038,KWHVOHCociUCfcAVw7nBkNwlDuJZhxci7-4kl1w3uK57fbNadwIn86Q7_K21D3WHzTkTPXQvZz0g-g,"['NA1_4334041615', 'NA1_4333983489', 'NA1_4333912383', 'NA1_4333669293', 'NA1_4333665403', 'NA1_4332752863', 'NA1_4332697448', 'NA1_4331871973', 'NA1_4331824693', 'NA1_4331790614']"
1039,DTwrIBOE3YBCv0kjsGuBTRAvRCuxg06vbjNt6b_hrrH_nmpQvQCPBa6zHRyI8kIw5--W83ebINvInw,"['NA1_4329459148', 'NA1_4329484154', 'NA1_4329490138', 'NA1_4329437198', 'NA1_4329433176', 'NA1_4327838347', 'NA1_4327842274', 'NA1_4327795443', 'NA1_4282219733', 'NA1_4282221053']"
1040,JoAE3Tk4lfAdp5L_sarLrO20Qy_XoV_iKYZHwgvDvF3QjOIW3DckNywrEXB3lKrJgIhwa7jlIf8t5g,"['NA1_4334132908', 'NA1_4334069189', 'NA1_4334060773', 'NA1_4333957587', 'NA1_4333932950', 'NA1_4333857171', 'NA1_4333891197', 'NA1_4333166945', 'NA1_4333193100', 'NA1_4332191951']"
1041,krrZufw9j63ZJPSSlxJijoBJY-3ndVgjJO6Zls19jt9gfl0SKlLpT5m2he4202Adc5QINuHGjzOdBg,"['NA1_4326886604', 'NA1_4326871318', 'NA1_4326814427', 'NA1_4326727662', 'NA1_4326679481', 'NA1_4326384795', 'NA1_4326381442', 'NA1_4326347094', 'NA1_4326304014', 'NA1_4326206476']"
1042,_wIDnYmQBiAVU5EtqENvA_hN5XovK-Fbp0H6U-B_8tMasmgD9NvEBxIyIIpZhwoEN4AHkqdTb74u8Q,"['NA1_4334142701', 'NA1_4333929580', 'NA1_4333953281', 'NA1_4332969864', 'NA1_4332911010', 'NA1_4332872366', 'NA1_4332842515', 'NA1_4332756605', 'NA1_4332056783', 'NA1_4331958720']"
1043,--6kjfrHRnXdAF-PD3oZ0zqIYKTeFTEh18BElDk9p1l8ocW6Lui_Y8h03cxgCNEg9EqUw2Q9QpRjFA,"['NA1_4330872273', 'NA1_4328901869', 'NA1_4328825129', 'NA1_4327914828', 'NA1_4327878077', 'NA1_4327734476', 'NA1_4326713134', 'NA1_4326665767', 'NA1_4326648769', 'NA1_4326543320']"
1044,3md7cDXG5NLCUvowBfeymUhXqUf0d2ZtUvwzqwiu9yNNHwCEOCS5VY02sqU9RsnMfppASBiDNYjviQ,"['NA1_4334288640', 'NA1_4334312818', 'NA1_4334227873', 'NA1_4334223600', 'NA1_4334121955', 'NA1_4334037469', 'NA1_4333979633', 'NA1_4333895785', 'NA1_4333319091', 'NA1_4333139852']"
1045,PBIFMiqM41e6ejbTaBDnLr9ihcNtqxqhdUt_bngG4xRrI_2TYHBGDV2GCHQmFTFXLt-KH3kkjqqedw,"['NA1_4334310929', 'NA1_4334217983', 'NA1_4334249787', 'NA1_4334163107', 'NA1_4334114336', 'NA1_4334047824', 'NA1_4333967652', 'NA1_4333776838', 'NA1_4333762962', 'NA1_4333629533']"
1046,-nbPF3RD0-vfFW1zEKC3A6BNvLtH5Yb6EkvL5r2xDE2MsikRgvDt1cfH72Gli4LOVXi2DL_M_zGYrA,"['NA1_4323488249', 'NA1_4323462785', 'NA1_4323409685', 'NA1_4323296755', 'NA1_4323300804', 'NA1_4323218367', 'NA1_4323159704', 'NA1_4304339511', 'NA1_4304238141', 'NA1_4301196738']"
1047,n3XZS3m-t0FRscpbkxRp8QmOah_VY_ctdNTjCgYMDuiGl27L2TnjoEBz3-QCOawONwPkKMlG0kiR0g,"['NA1_4333038857', 'NA1_4332997420', 'NA1_4332970438', 'NA1_4332467595', 'NA1_4332474015', 'NA1_4332187316', 'NA1_4332163258', 'NA1_4332098654', 'NA1_4332015696', 'NA1_4331977845']"
1048,L0cZW8SM6hF6_8uYCfPaYImmhujjACQWBdBwXHb2tx9Mi03mvn1XpWSzd3BUn6h0gk8C3tAxUBunug,"['NA1_4334041114', 'NA1_4332744065', 'NA1_4332708300', 'NA1_4332503390', 'NA1_4331827424', 'NA1_4331648992', 'NA1_4331580014', 'NA1_4331525691', 'NA1_4331074246', 'NA1_4330957090']"
1049,M4FvvMk0AZlMKwL6w9avjmmDupzYPZts3anYoZ2vwNdN1LYwxyH4XieLpUFJubWm9T1Q97aRnCO6nQ,"['NA1_4333622953', 'NA1_4333364897', 'NA1_4332573970', 'NA1_4332473424', 'NA1_4331656109', 'NA1_4331352059', 'NA1_4329679842', 'NA1_4329625845', 'NA1_4329612425', 'NA1_4329557871']"
1050,g_2YnEydBdiRNo_9dv3WQplT5P0nSrAkzd9xDv0M86XYtpIV2PBOZ0b5Wptu3C4rVupMN5aBZGJKKA,"['NA1_4328068731', 'NA1_4328032443', 'NA1_4327985169', 'NA1_4327918219', 'NA1_4327858689', 'NA1_4327872835', 'NA1_4324723190', 'NA1_4324688179', 'NA1_4324672759', 'NA1_4324609427']"
1051,XBi0oMsTEre4F6VTCyuTAU7OblX4vkWwXQt97ywWqd9x397wCDOZJ59Z6rnqZLUFJ65cr7hhNZueBw,"['NA1_4334122445', 'NA1_4334049268', 'NA1_4333010901', 'NA1_4328075187', 'NA1_4328058778', 'NA1_4326649645', 'NA1_4324693610', 'NA1_4324701115', 'NA1_4323528544', 'NA1_4323489989']"
1052,eO_OjlgVdiJTE0ITOsKxjJ9sojWhSc1VacVO6zX4WBjEOInZFNjDVIpepDHqKY8YNNXayuUVJe7IOQ,"['NA1_4334441637', 'NA1_4333323238', 'NA1_4333302263', 'NA1_4332170863', 'NA1_4332078815', 'NA1_4332114551', 'NA1_4332091323', 'NA1_4331679006', 'NA1_4331684204', 'NA1_4330106426']"
1053,2GoH72D1BXERoOIhNw08nJJzAVIgLtnwvoHVNd2zrzcX1DuDAPDjJhcrX693AppDZlHGGbDgzOhsBA,"['NA1_4334229520', 'NA1_4332573857', 'NA1_4332550184', 'NA1_4332505958', 'NA1_4332531522', 'NA1_4332489207', 'NA1_4329918887', 'NA1_4329886971', 'NA1_4329875460', 'NA1_4329920131']"
1054,XJsDF6_Q5PIXOjK5oOi-gcjJhujMTRVucFptAwFdMn2fDIjukxsO0J4PHgqzADJ7HzTqpxN6bt7bww,"['NA1_4334197141', 'NA1_4334193148', 'NA1_4334149588', 'NA1_4334101744', 'NA1_4333130311', 'NA1_4333039747', 'NA1_4332981966', 'NA1_4332923938', 'NA1_4332773516', 'NA1_4332692523']"
1055,09kfcqzCOeDy91lodO-tutZeAOOv-U0z13MtDFm1mRO2d06ngBIwpwtbjH2pVI1L7feR_SZtouEimg,"['NA1_4321534394', 'NA1_4321542370', 'NA1_4320429280', 'NA1_4310752637', 'NA1_4296869418', 'NA1_4296877017', 'NA1_4296874281', 'NA1_4296861849', 'NA1_4296807868', 'NA1_4296824902']"
1056,TxXS0UvMt7Mx2hlTtiAXJs8H3EIIxOgwG-SaFYjcMU5xO7MCzfCF0w3wwBunwo0OFWhxbabHBpFmQQ,"['NA1_4332062453', 'NA1_4332008691', 'NA1_4324698068', 'NA1_4324714916', 'NA1_4324722387', 'NA1_4304929093', 'NA1_4304928006', 'NA1_4304955880', 'NA1_4304934740', 'NA1_4300813787']"
1057,kAJHRBuChU2kvjLnpOVJIaE47qzCrxuG0WeLVIKfko-M9npWIDu-BXvQDw-mpY2_WwB5Y-4pYPB2bg,"['NA1_4334403158', 'NA1_4334390033', 'NA1_4333410792', 'NA1_4332127620', 'NA1_4331697459', 'NA1_4330089763', 'NA1_4329998483', 'NA1_4329997080', 'NA1_4330025227', 'NA1_4329961559']"
1058,SIf1Y2NUfPTisr7Ik74u6R4Nky4QeyEyWgwoO-8H217l9qBjlqP2RT3-7RMZk1bs8Js3Fe2N3NGxNQ,"['NA1_4293257675', 'NA1_4293244374', 'NA1_4292638916', 'NA1_4272651355', 'NA1_4272586490', 'NA1_4272553952', 'NA1_4271811268', 'NA1_4271657890', 'NA1_4271685554', 'NA1_4271712306']"
1059,CZnaTuzvKHZ4lpdyUBlm1RVp7MxiqZL1x7GCm4k-pLFsUS3O6jig_9LclVmKf0CiLi3x-PGgKq3JaQ,"['NA1_4334044081', 'NA1_4333978901', 'NA1_4333993419', 'NA1_4333991324', 'NA1_4333085691', 'NA1_4332998742', 'NA1_4332062748', 'NA1_4331983734', 'NA1_4331905621', 'NA1_4329953730']"
1060,WHdS2I6OX-RJy_w_EoEN6vomCV7t1srFQYi_akUSFYdkwSNQWGLTbI3EzYSesTkBmXv8q6wgjbAi9Q,"['NA1_4311403930', 'NA1_4296577516', 'NA1_4296583947', 'NA1_4296542371', 'NA1_4201386473', 'NA1_4201410295', 'NA1_4201347432', 'NA1_4201021778', 'NA1_4197699814', 'NA1_4197633006']"
1061,NhaLONSsAJljkFJlqcXN6ZoV6-wzAkMVO4lI0KD3QuuOX7AU49P6YXOBKZqNRXlM_83eogEG5AJPsA,"['NA1_4334184023', 'NA1_4334124191', 'NA1_4334044081', 'NA1_4333612209', 'NA1_4333390715', 'NA1_4332880940', 'NA1_4332767677', 'NA1_4332673227', 'NA1_4332647141', 'NA1_4331932107']"
1062,SBQ2hEAdLM-nI80fpM3HMNCD73zM9lE3flI_JmluHec6SuNuL8qaD-eYiRoLsMojULdfKLOGLB9y4Q,"['NA1_4334247132', 'NA1_4334243586', 'NA1_4334230999', 'NA1_4334177217', 'NA1_4334182391', 'NA1_4334149230', 'NA1_4334124985', 'NA1_4334120728', 'NA1_4334036577', 'NA1_4334082028']"
1063,861nl61DwXosxiOFWOEY1tuzHMofj0Pel1gFqkKOfLTWRM5ffbv0lM1ENU0Pw3MdpNriL_RF1cDLjw,"['NA1_4332855347', 'NA1_4325361297', 'NA1_4325317417', 'NA1_4308356071', 'NA1_4308321477', 'NA1_4308293662', 'NA1_4301806413', 'NA1_4301784491', 'NA1_4293067240', 'NA1_4293011604']"
1064,xsX7kj4rmTAWAxu6cczK4LNzA675mA3LqtjnrASXcPdsmkUC4XdtXYIHBhhLQAOollFiliHqEmtLRQ,"['NA1_4315633448', 'NA1_4315640993', 'NA1_4253648510', 'NA1_4253079407', 'NA1_4253096372', 'NA1_4253059804', 'NA1_4252052009', 'NA1_4251976066', 'NA1_4251478611', 'NA1_4250996285']"
1065,XarxiOvHykl_-bwPRPkZ164BJEf5bCLFiHhzXxaD-rIAYd1pL-zrjacfkBsZctK2D5_2IVbqHWRHdg,"['NA1_4266416213', 'NA1_4266347064', 'NA1_4266248545', 'NA1_4206813811', 'NA1_4206744388', 'NA1_4206694607', 'NA1_4206623161', 'NA1_4206576319', 'NA1_4206506816', 'NA1_4206510945']"
1066,GZQlWFjPr1Qv0nFKv3sQz-cdqkT7y9BoxXNKggIG1GxKq9ogdXlrzFeoUJWzzmluWiDvxtffoDJa7w,"['NA1_4333149711', 'NA1_4333125531', 'NA1_4333113286', 'NA1_4332291013', 'NA1_4332227239', 'NA1_4331667386', 'NA1_4331314004', 'NA1_4331301741', 'NA1_4331287565', 'NA1_4330655579']"
1067,HADOIxcp9MM-EUu4WFk8qxJzQ4dKeKDmoMLK8SKsudpKCz5QIUHStlmOU9yK3BHGxNemr89BxJMQCA,"['NA1_4334220186', 'NA1_4334153570', 'NA1_4334146378', 'NA1_4334093224', 'NA1_4333527061', 'NA1_4333522823', 'NA1_4332858552', 'NA1_4332900042', 'NA1_4332805126', 'NA1_4332749143']"
1068,czAIQtUs_YhgxzqvvbLda1ZEwOmk2Y8ui8EYkztsf3zAsLjeTMQN4d6kcfBOmFW9JobO34iz8treJg,"['NA1_4333133654', 'NA1_4333059083', 'NA1_4330028943', 'NA1_4330045790', 'NA1_4327008005', 'NA1_4326997277', 'NA1_4326956823', 'NA1_4326984661', 'NA1_4326991744', 'NA1_4326989788']"
1069,wq9IGZf7ZlBtpipYT5fyMRtWxRZnJJTdSuHKYia3Wksjq7XCcw-ul3UKmcfR9H7YDjb9WOMb9Ypyzg,"['NA1_4331901704', 'NA1_4331865732', 'NA1_4331081549', 'NA1_4331045282', 'NA1_4329793635', 'NA1_4329726502', 'NA1_4328939512', 'NA1_4328952907', 'NA1_4325185945', 'NA1_4325209819']"
1070,6xJApsVZ3E4btEnOq-f7ajh_iGjWNtDTVfk-Bwedf7B1QunR8K9oyA-SgEChf6Niqkln5SOx_kWE9A,"['NA1_4333417615', 'NA1_4333375994', 'NA1_4333374100', 'NA1_4333362236', 'NA1_4333309348', 'NA1_4333146334', 'NA1_4332816048', 'NA1_4332778138', 'NA1_4332744174', 'NA1_4332034150']"
1071,mIMAP8OVoDkgau6y4CrwWIyRbNHqOTeJJOWVoHnFTvwdjay_Gwrv4UEeyZZ2Im6j4_fIZWxmQ-sEqg,"['NA1_4297781690', 'NA1_4286225674', 'NA1_4275534326', 'NA1_4275442291', 'NA1_4275370845', 'NA1_4273877160', 'NA1_4270449213', 'NA1_4269233086', 'NA1_4269230860', 'NA1_4265283010']"
1072,JMmJktQERBCWWLowKqQ8OoWAX2K9vlgs-quhWgj0vlDuRqlDtQUgSjDbK37RXlMhmiaizM5aOIl0wQ,"['NA1_4334153935', 'NA1_4334019068', 'NA1_4333042879', 'NA1_4332986810', 'NA1_4332633316', 'NA1_4332558225', 'NA1_4332564756', 'NA1_4332143710', 'NA1_4331143521', 'NA1_4331079640']"
1073,2VpiWplJHwYwLLBG_eNEsLRP8EJ2_kuVennYv2lbfqBANMKDagBrV5qUkONkdfO6hhLxk55wc5y4sw,"['NA1_4303625273', 'NA1_4303640062', 'NA1_4303571163', 'NA1_4303535308', 'NA1_4293343308', 'NA1_4293311505', 'NA1_4271264249', 'NA1_4239530625', 'NA1_4234075354', 'NA1_4234061441']"
1074,UoD3hjKRB_exmaMfQsVe5q8X-jbAWHQlDWGFdeG2Z5lodotGGPYaguvqZdxZj5-dadaSp6Kw1voP2w,"['NA1_4315840997', 'NA1_4315761152', 'NA1_4315741015', 'NA1_4239732057', 'NA1_4239712227', 'NA1_4239605110', 'NA1_4239539758', 'NA1_4239525526', 'NA1_4229541029', 'NA1_4229514189']"
1075,kuKK87smFBGVsLDkYcqIEU0RMtiWT83gVVYZOCn9XzGiUHytzugfYuIbO2rRrdkLo7NwLaVXc1uA9g,"['NA1_4298291613', 'NA1_4298109562', 'NA1_4298106607', 'NA1_4293303906', 'NA1_4292295635', 'NA1_4292167807', 'NA1_4292131021', 'NA1_4292078852', 'NA1_4292124249', 'NA1_4291428931']"
1076,10v-4_OoOATiilWSdo-0llWWzm_G20LGN51URY9mr5t2r_An13qPb4o1iISipyAXAj2Eq9j_HvD3qQ,"['NA1_4334401330', 'NA1_4334065742', 'NA1_4332293791', 'NA1_4332299801', 'NA1_4329104773', 'NA1_4328083379', 'NA1_4327939536', 'NA1_4327932821', 'NA1_4327680876', 'NA1_4326948932']"
1077,37Vv9ohgTJ1sYt5MB6RZWDIM8O85grZKJwxgVcvRigrTcr-2qvS_J7SN_KqmDF8eEpVcAnMnFLeTjw,"['NA1_4334287704', 'NA1_4334239801', 'NA1_4333960235', 'NA1_4333865244', 'NA1_4333881287', 'NA1_4333788675', 'NA1_4331816410', 'NA1_4331781921', 'NA1_4331745941', 'NA1_4331739748']"
1078,QcnlmQZjKO_2tQnH2jrA6BvcTNNe5amZumpbWvQrCX3RzrA5Ef6p7GpNxMM7GD-vXX8PGS33ZeIL8Q,"['NA1_4334386643', 'NA1_4334363555', 'NA1_4334253230', 'NA1_4334204299', 'NA1_4333999286', 'NA1_4333799212', 'NA1_4333746733', 'NA1_4333626639', 'NA1_4333661275', 'NA1_4333028269']"
1079,GDZBGHINyvUe0e_Ygnu8V_4GgR8xa5O8ACAIrI7MX3lM8lBFL79PRmMhIVIBQVIzl-hYLjei00bwrg,"['NA1_4332928616', 'NA1_4332911003', 'NA1_4332907733', 'NA1_4332839261', 'NA1_4332567427', 'NA1_4332582249', 'NA1_4332499478', 'NA1_4332055876', 'NA1_4330635773', 'NA1_4329967878']"
1080,jUpQDbo8dEujQptVptg4mm-desc2hE8bO91_3SvoZpDjACGJxkDZ06FD1jPo9qNU-HHtO4ChXO6oBw,"['NA1_4332710049', 'NA1_4332626061', 'NA1_4332661573', 'NA1_4332577829', 'NA1_4332455563', 'NA1_4332481000', 'NA1_4266422645', 'NA1_4266384697', 'NA1_4245703900', 'NA1_4176355614']"
1081,2aV4jnqRA3JmGXnAx3PSpJmvbvuq7DLyeqI7jqhDzMv0eNmrDNKO9EJcxFvL6yUyNSJPfSBTmTU2Dw,"['NA1_4334298088', 'NA1_4334312296', 'NA1_4334248019', 'NA1_4334231558', 'NA1_4334194301', 'NA1_4332609296', 'NA1_4332563119', 'NA1_4332040120', 'NA1_4331738079', 'NA1_4331713550']"
1082,_IpA7BNj4Qq9XxggSigH3P-9iDftyLipdU3mpH27A42k9vJmtM-S8Oqcl5hOuKdY7A8B1F6YKVxLOA,"['NA1_4254449012', 'NA1_4254434044', 'NA1_4254348494', 'NA1_4254364026', 'NA1_4254307841', 'NA1_4254146698', 'NA1_4253765543', 'NA1_4253731566', 'NA1_4253588957', 'NA1_4253573467']"
1083,bErY8fW1XDnFqnbRDSkGrOhqKsINQzsQqiha0nz7KISmhHrfNyoiEM-gvIKvlvU2wAGwLqVEVYWUyw,"['NA1_4327700046', 'NA1_4327597426', 'NA1_4327634470', 'NA1_4327591669', 'NA1_4327134441', 'NA1_4327131564', 'NA1_4317045723', 'NA1_4317051380', 'NA1_4316990749', 'NA1_4316896810']"
1084,8A2zo4ic82KWSrIP1EeQxapsReClGrQxgyEh78MqIfBj9Q0rUPxuGfPX80tsCanptDxTBC7avIROTw,"['NA1_4304595570', 'NA1_4304601074', 'NA1_4304538390', 'NA1_4304543906', 'NA1_4304469281', 'NA1_4304475260', 'NA1_4304432526', 'NA1_4304418233', 'NA1_4229336724', 'NA1_4229351094']"
1085,f53sVY7aELA9iQpTOsA2r-Yv7e2yJv6YGMFMwNG68frnBkzHNdR34HpaHGyC0iO8puOyUWknuVR__A,"['NA1_4333072796', 'NA1_4333006650', 'NA1_4332919294', 'NA1_4320478505', 'NA1_4320460428', 'NA1_4320445598', 'NA1_4320411366', 'NA1_4320191813', 'NA1_4320125297', 'NA1_4320048099']"
1086,3KE6JWDraQjWqk5yWx2e1ZDK5uLTPqYaBq_MNpbQwpnjExaYnQFpd7PLJsAM6Wdy-WJZdz5c9MEExg,"['NA1_4328632681', 'NA1_4328567291', 'NA1_4320056289', 'NA1_4319889585', 'NA1_4318709128', 'NA1_4317709639', 'NA1_4317703309', 'NA1_4317666123', 'NA1_4316525939', 'NA1_4316482483']"
1087,L0x7PFr8UyBWa5xw32X9fIKn-Icy3YBMWzFA4dEVylpGsZhtD5N6Fzz5E71tICKzTGvDZowYm6NIAA,"['NA1_4325015486', 'NA1_4324023601', 'NA1_4323945136', 'NA1_4313315438', 'NA1_4313275963', 'NA1_4312361336', 'NA1_4312347014', 'NA1_4312313407', 'NA1_4312248415', 'NA1_4305247662']"
1088,dFWgP4Da7mWEyScTz6fyFnNQg3NAW4TvLWx-DnKW7vr9koNQ5Jw2oe2TvlmaGxHWx1sk-UBdYrQuww,"['NA1_4313857397', 'NA1_4313855020', 'NA1_4313399536', 'NA1_4313393383', 'NA1_4313349669', 'NA1_4313354315', 'NA1_4248311126', 'NA1_4241926905', 'NA1_4241945065', 'NA1_4241933955']"
1089,2FByRwFzRumf5rhqdrRUhAk7C90UA-tuF9H_u8MvNdk5jIXPP1qbm8MhoC5KHMlT381zY4YnYrdflA,"['NA1_4331343941', 'NA1_4331332956', 'NA1_4331258858', 'NA1_4329115044', 'NA1_4329133257', 'NA1_4329132266', 'NA1_4329048481', 'NA1_4327898219', 'NA1_4327893268', 'NA1_4327849548']"
1090,wsGhzKNkvbkTbuVQj0qGuhZcsMiEM-mpA4a1i9BIIcvZPXP7SqeZ7hU2JZ5SXQiIgD-QqlRyfOOkpQ,"['NA1_4334219370', 'NA1_4332166962', 'NA1_4327538184', 'NA1_4326361424', 'NA1_4326335942', 'NA1_4326302385', 'NA1_4325921546', 'NA1_4325142950', 'NA1_4324213827', 'NA1_4311472201']"
1091,A-smkVQnemSM_us1Lvc1j51FFPi9sDoG0s5AXj0fURP6KtGrLT9_69uAE3-RD5elXBaroIWADtxW2g,"['NA1_4322899075', 'NA1_4322915523', 'NA1_4322029752', 'NA1_4321963668', 'NA1_4321145389', 'NA1_4321088233', 'NA1_4321051578', 'NA1_4320208458', 'NA1_4320191627', 'NA1_4320136306']"
1092,aGPzL5gggUJGKfLcyc-VbG3NCdSrXqIfrKSvr4GwHxrLX9mnJ9HqV9DJ46s7QmJj8h6a6T0w8O2QVg,"['NA1_4334313358', 'NA1_4334256518', 'NA1_4334220879', 'NA1_4334049120', 'NA1_4333775802', 'NA1_4333753136', 'NA1_4333658719', 'NA1_4333634088', 'NA1_4333630590', 'NA1_4333062881']"
1093,1lrwqAfMsWh1V_k6OFoSen2b8jgT9QyuPajkU50-kzR_84jWVidmNqfIDCVdlZlmijmoQNcoSyhiSQ,"['NA1_4334262798', 'NA1_4334207461', 'NA1_4334183132', 'NA1_4334159991', 'NA1_4334105574', 'NA1_4334101517', 'NA1_4334046352', 'NA1_4334082277', 'NA1_4334008644', 'NA1_4332716690']"
1094,QvLk6br-zWHZymOWW4hKncrIJowsoX2GssA--MwupjR-L9rJEaIrA3a4h2fRWBukQILhBAy7YiS0nw,"['NA1_4333967855', 'NA1_4333940962', 'NA1_4333909586', 'NA1_4333883212', 'NA1_4333796500', 'NA1_4333793174', 'NA1_4333741609', 'NA1_4329287698', 'NA1_4328699884', 'NA1_4328664472']"
1095,T8ZVxjnrA6YqC7CIISbbTqUqcpPzxL79jQfpU4eXiOCsPuvihy7c94zW13z058jCu4CktrTdrRaIjA,"['NA1_4333127182', 'NA1_4333094381', 'NA1_4333100546', 'NA1_4333047938', 'NA1_4333044750', 'NA1_4324068586', 'NA1_4323977223', 'NA1_4322566990', 'NA1_4322234783', 'NA1_4322220944']"
1096,wV0lcrlLiaJYXJ_6Gynraj4FfbUBZRQ7aull2pHNDtODHsJTFfEfIs_MnyBf_YyhwZr1pQnmBlzNdA,"['NA1_4333905920', 'NA1_4333505782', 'NA1_4332789814', 'NA1_4332782754', 'NA1_4332717383', 'NA1_4332723630', 'NA1_4332496580', 'NA1_4331824159', 'NA1_4331821034', 'NA1_4328603875']"
1097,fmqI5X1pn0WKuJxxuGaQUDhflR2jiupJl5JhWNs4DgTwAxJG3Yl0t5DN0eqgq8_NZVCARs5Rsw2ZvA,"['NA1_4332570139', 'NA1_4332505682', 'NA1_4330131163', 'NA1_4330068401', 'NA1_4330105662', 'NA1_4330043984', 'NA1_4330020034', 'NA1_4323715038', 'NA1_4323720943', 'NA1_4322793065']"
1098,4UbYiBJcU1NAC5ar3K9ISaDszXyLA-Bak_snuLvaSOZzeNksSExj5AqIxylKmpzDqRwWMX1tPHso-g,"['NA1_4299490570', 'NA1_4299413713', 'NA1_4299258617', 'NA1_4297699430', 'NA1_4297626874', 'NA1_4297129591', 'NA1_4297087481', 'NA1_4296528944', 'NA1_4296494411', 'NA1_4296426784']"
1099,jnyYCJEjrSahkaRUdhJsEnT4jaScMkdsmKH16zMRVVk4OneaUtKtxvMRiOCsLnpCRUdSS8TMXEpv7A,"['NA1_4328101065', 'NA1_4328056313', 'NA1_4328020017', 'NA1_4327972502', 'NA1_4319184276', 'NA1_4319201101', 'NA1_4319115405', 'NA1_4319100348', 'NA1_4319062990', 'NA1_4295117767']"
1100,M-_r9KuCc6fNQjegf3y2dIeZvo_5EGihS2JHOfYnxtC9M7mi0cxWAGvBHZZbA1YVvAYmoArEmknnIA,"['NA1_4333978205', 'NA1_4333990310', 'NA1_4333907562', 'NA1_4333902843', 'NA1_4333768625', 'NA1_4332833709', 'NA1_4332787098', 'NA1_4332751618', 'NA1_4332705431', 'NA1_4331733535']"
1101,gIl-nmwBxf92yY0v7L8GRHpDsqV9T582fLoJhKbj4EgyXgFZ9h7wuZdhc-A0kkCqGxKdDMX-xKM4Bg,"['NA1_4333756110', 'NA1_4333780170', 'NA1_4333657952', 'NA1_4333666004', 'NA1_4333663964', 'NA1_4333661726', 'NA1_4333619858', 'NA1_4332491049', 'NA1_4332458691', 'NA1_4332457011']"
1102,9kvBy28_PGMwQdLFEsZGWwXUA8HmEv6GRPRntMUdiUVTEuNPOufuzQ8kakw6NuB9XTsKW18SAXiDEw,"['NA1_4326413320', 'NA1_4326439793', 'NA1_4326397034', 'NA1_4326394864', 'NA1_4318356100', 'NA1_4318374361', 'NA1_4318344483', 'NA1_4318392204', 'NA1_4318351620', 'NA1_4318289539']"
1103,uQd8QnT74vtpxyQojdHO_aXppnK51iGPLvB5ETmEZM0KsPnQF7SJDgyTBvJTA7NHeOe5laVc02Fmaw,"['NA1_4330734933', 'NA1_4315997085', 'NA1_4291985285', 'NA1_4291992147', 'NA1_4291948979', 'NA1_4285756601', 'NA1_4283150511', 'NA1_4283087378', 'NA1_4282787982', 'NA1_4282803205']"
1104,7ywNul_kB5XgjXG49Sf0Z9CWr1GPrsISlLVX2l7TPuob3YohE6E6Lc3crEDGWx25PITKPWvxatJVrA,"['NA1_4312944542', 'NA1_4312891304', 'NA1_4312858997', 'NA1_4312866538', 'NA1_4310756490', 'NA1_4310729038', 'NA1_4310734485', 'NA1_4310740733', 'NA1_4310686911', 'NA1_4310510367']"
