,Tier,Div,puuid,summonerId
103,BRONZE,II,7TQkfkAgg33HRO9pF2aQW6J_r0ci5Ya8Oj94gL5Z72g849Owts5qmHbV154waIHf2zEP-kWm2AVgZA,FzUllXkUHNeknA0EK_9_-RClsbN454gtTqNr9B3j_Fbz4Jpp
104,BRONZE,II,y5LbG7T81PRZZwGkJso0xPclhkHgiAx2DV6hjV-fIlwI3Q3rPfe9jjW7V0wtLgLdJBXcc0y5RH-j0w,up-X3wPhZTVw2K357pHOi9Xhx1oi2neXCzHgeAOKjcwQEx_N
105,BRONZE,II,wi9xjk23GpCKeoveHK8GZiNUX_on1SmggtM92d712lOMEdZ2GVzhoR0cH8XnnwqGIQ5tRPBMLPNI0g,vOe7IUM4ZGwn3BVqWGu4qCO1NwmAnL8SyGxUIDKMGjSKRj7d
106,BRONZE,II,KL_KLqw0SGEqTE6p40sCK832eQzfIfX2R8X1J37-x3hFYWWx__n0QvMBdjY5B5AXinbWl5aJIm1NCw,Bx_p-0Qe8b8mXKJD1_mJKRw-zJWYMKs0epD7ze2isaCrxgZ7
107,BRONZE,II,BG-D8u4Fd35wQi4ezKauWSUdlhhi_Qj2GhCvaUU4Wf_xyGT9SsWCaoOedrUve0AazX28SbJjZPli0A,Rhwfj-fMHYS3iYa0EhZaGK3XoGFcLzHNXO4cZbNL8KisqlOA
108,BRONZE,II,kBTTwto-dGlpfWl9iWu52N0hao6YXoOeMXZKk1SX3_OUxPl8yzfbH40IXFEePRgrKb3MO0OLoslqQg,W-TokjXK-aD_IZFQNF-zVr9KGhCTsoqNL7gQnAmaNzX0_qml
109,BRONZE,II,RrHyLCLYc4ObVnTStg2GPInUDUhS-4qv1CoCHP6HUvN1ABZxSNTokUJPotzc5IIBn52RNA_3bYC1Pw,YOcrYAKGnVzVrEeZkAfDP5v06Q4M64hzal5xKrex0R1GxUgU
110,BRONZE,II,2wwP3TXin0Gop2kLAhc7D0_oOFd7CCJfrUL_jP1C2iGfFRMNtI0kuMjfstYrMU-o69mbQt3d8BB7cQ,7l8FjuVYyrT0CBWAoFEI4QbVGAUhg5siySK8p5sGRsG8MX-W
111,BRONZE,II,uit5rhx-ty18t1y9UzFCxkyBApz3FJo6Iei1McpXINJHqK-feXx_qk5oqVkSaxNiu1Hg9TkXO29CZQ,ZgMfiM_VpnBTT7z-QUGikNkADu0BLnWQWDd1a6HKsKU_oVl8
112,BRONZE,II,1bS0RwfjRIHjqWI7AgJaY__2UBEW8UvurwTrMZVtvK0yoppHWhBJfsP8GTVVrtACSdGnqxuWFy0F-A,RD2UlMC0uSbA910oMX3xSBsyCcSlRQMY4AfeaFT_mKffjryq
113,BRONZE,II,QWL3KaqlWq1Dut8a-InXHJyJQ6CvWDgXz620dvQXU_nTC83dIEquDsCKfTZKHzsMnYoqzfj5U-FxLw,64A99V16otTx10GJDQ0XSi5yOE0Y9cpBLJoVHXoxo8YslN8T
114,BRONZE,II,lrnB0pV2HLLTQOHTuvran3DH8ZMx5UOFTjBrd6duaZMA027Tue89WLt4lI74ZXrOfC2L9pAJPRzExQ,mNATeupssIj2Plw83sUZsmfWU_Yfz0UkMFzbG6PJFe-895jF
115,BRONZE,II,Y-4Sfx2jg9DnsD-9O6uLtghDQgrAVWkHSkwUfNr9m7M5dM9r6Sz-ACrGqjT2QL_-tsF76Q52UcRyjA,0uEexTQp_HUBS_9R6jErUldseGtnacf_jNNDkFuF0pOSjd7U
116,BRONZE,II,KikSG3S-Za7lTuPAe77GmvAZ82voIg7tRqN9_UPFGWMW_j4I-x61adHthoMILT5XzFUVwr0v_YPSRg,sU25CtaHFT3AxWBcq2cAx0fqlKeXqzqtyn133uO_HMPYl6MX
117,BRONZE,II,Z71JMSWtsGlt1lXhg3p1qbLB8MsRofTICDs5Q7EHQSq9BAdUNWQ-BEt3e_KvX2uVs-K4GxEB7I74XQ,FNwy9yspZVuiMoK8-HAz0yQwSh5G7xPwNH50p6BPpyBri8WW
118,BRONZE,II,oA1cL4Gr9BAWulQ_654_IxhIixjYtH6DMko451Y7Xq76PnSpG99KW1Ccg0OvYWaABYniHDSb8waWRw,5wOdcCv3vZsvm7yIVkkzV6uQvFBsZQ2fcpojS95ijfXiWe_y
119,BRONZE,II,8t2lrTHx9xXoGBOhoWiHS6okMxYRZ-4XFQKCVcwwpjoXEm9WIJpD3eoV5zTHs_bYfxJsblYA3qNm0w,XDhTNMAK9WWRuWdDw5Bj15RiGxuSpTju-OaHwwztOd0taZuw
120,BRONZE,II,hfNQ9JNQ5kXRuGSZgZI1GtrNgEaEvv9p5H8yBD-wpacK19M6xrsO-r61K8PQ_li0RiGxKeGHT1TunA,rAztxnq384L1DOXD3cerlkvcR0lgf0bqFMVPZc5Q_6IxPIJn
121,BRONZE,II,_jvQtJvS-41TshyWDl9TXylP6Ln93_GAk_2RT7OeceVZbloeS4hg_fxxiqX4-JNXGzYeH7LBtdyqNw,3Gn0Gq77KSLnBC-mH2vsbsUGNgJO3yx4x-66z3AaKgBhlvDA
122,BRONZE,II,WL4Jsxjgu3KFlThAbo5eAgO7Id2XTaBVnVCY-xUSptQlbCtVkH02k9apLBdC_nB-flaX1HGj3zWx_w,_KBACjmgBL99L5pg-rjWIvRZhFBgVivibyx4enbD1VDppgrr
123,BRONZE,II,qVoJG4GJ2nrKa2RAW3cDA1-iS6h9tuN9H2NOCPcqAIZeEfWBkr0Fp_NmLsjA_jC9h4lkeOSlo9vUlg,XtYAXDkmoFt5HCr6_8mgs7a7tJtFqFL_r_lX--D6Lh8-PSks
124,BRONZE,II,osLiFo2rvXCaGCrkkFCn6AvLxFXuG3JpEou1eZMgl5ENW1NK8nLRk_CDFm4b3YAFyl2-PxQY1-xaEg,H0ZyzUxAE8aToKEWnl9qreXdMkyvF5pHTSHjCypTAn4R_-eB
125,BRONZE,II,nG9AW4cWFYgaFW7hJeJ0_gdwyJZ4layFI5uaQXY8FHd7MHtTCRAQi34QyM0EyX1Mko6JS1MeSy1mWg,k7OyNOQch0t99AcGWpGWmjGxBpfjENt6bsy08T1YRdAnYy1-
126,BRONZE,II,AAqHqmhveALmO_jKFmqXJLzW6CJOHPTMACUsXNUpbojkPF91lCPHGNKI9ChiYyx-vuL-fW_1kyL4VQ,_ke07ehZlbkYL8oeMdVP1iOCmUo4FVIfAG9PT0k6Qw64L_FQ
127,BRONZE,II,kY4Nto7fkPvtsivYcbXT7VB3E-xW0wNbspqjt9Z5oWgrZwJinxxsO7Tdl-YRs5JXrCylxEOdnDmT7g,1b_Luo2Fu61_ZKFAa9bS-T5-_Zg9QRW4GrR3cMedey-rcqIv
128,BRONZE,II,b--oVOG75-3BFNFvKvyG3zMfmO8Hhdv1PvPhq-KnUS_ta9LehnRjekKVfYZMmTeuCeiLL_xhH5JZLA,gxaTop-dwoQ-nlahggxQu1bC2LzYAwJlHmm8PH7ojmg7U6Zo
129,BRONZE,II,ERkYeZwEZIW6YUv4aa-eXUApn_rUWgHvUEN8HY3AqLUlH94_x2J8jN2k3BGlnxaGwOFoe-84txTGhw,YITo6sdvUCH8WYhQ9offD3tTjyq3xjNpXLZZseroCVflfe_l
130,BRONZE,II,8axrOeGT0X1VfUfFRgdwxfEOzo0plBucEZUvbWSfJO7aTiDmTz-f1wPb1i_tvV-z2Hr8Lm6eo-yOFw,9dZmh3ZkDBICs_ghnc27dF58EUDpYxDEX30jU78Io9Q_ug7e
131,BRONZE,II,NKtVjQ74VEJBCRxhsqehSTJDpL_Q6yixOQ1zhID5gH3GUrhn7jO9G2DqJW0Qy4U_KvAdPkaejrYe6A,LQCt_QEMeaQaJN1LsXcQmxNJYXbXmqaIbJwQIPq4G9KNDe2s
132,BRONZE,II,bZOUcTIO5riZmeuWpD90L5oiEyy5R86-gM2kpbuoWejf8oum64BJmRQiBl_BoxRnGQZZvmAdkrxPBQ,qksgEug01dfWnHbSHsOQ-cAHzHk5n2uRHUVu4fmy9s-F8Aog
133,BRONZE,II,FeFficx8KSDLrTFIwwtYJFdjgmq4ctYCF7_hSTsgI8dq7Pqglr3vQrMtuJXwW2CSj0eNIvJcM-ELtA,QV5knAmhulVDkqfuoPyduQXLPLFyEMMayb8euBbXbbuaiV3K
134,BRONZE,II,QcL_rt5-UxRXtuaVObnP8zTcKDl9_RoaNPNBMP4q2f-ikhliz-zEOBqUPr2BY0amTorRry6ALLA8ug,cxwMwfhnZzY_8n0pbNKxFVN1KPAroLY3CQbRXKNpcW-I5fDZ
135,BRONZE,II,YhsOOY99KPO6-t0kRfpJ-aJo1Y1WcI2XaJ27-UPWhsWUqwTcAmL4ERp-46URVN8Fwqjuh9HD5U6CQA,isLybRHdAWuhrS9k7JETSMBzyajY9gpjW2Ypi7PHsvNogME9
136,BRONZE,II,zmikVPjWCHiMpoOPZl0zS3zpJIW0tj1lVFgruHAcZOlKMqgLlWaXDohJWQkHmRo6o4rceD7urM664w,PgR--uejazu4TYEnc2KLEfpXu-ZV345vbHAzJgdguqMGEYB3
137,BRONZE,II,Hs1ZB-1HynvjiR3bwTaoAlegjcWwxZFsmjv2HdGdywnEV4c9h2iZXTQuYJxj5mHm9VVV4M0_i7iikg,ZMtbGeyntKCm2Rr2LYfTP2THQ8Fn4DU8GyKpUM2DH0IkEGPb
138,BRONZE,II,mhux7EMBgHaXM_170FQlFgVDEtS4q6oZQdbQl_0uHtlbGcbY3Hy8THrKxVPuARYnmYP00BsB4w3aiQ,zHG9HkgeymRUwkdFpATFkjhWtsHxE3LlHQQwdDNikbNSdW3Q
139,BRONZE,II,HC272e8HKpoHNrziwfIsy-YLsp3K5hu_WJ2oqc7jDJb71kx6hI1ZZ04mc1cuOsjw9xnCECT5osN8SA,-cJfRmf-enx6RW7obI1IS_PKLGMFmyPNIZab3cVOiBGhahG_
140,BRONZE,II,EpyX6JKTOYc2wQkZ3zjL5o7lut14oY2TNmm1xAfWK5yJk42Tbdt6an8X4efeG6wgaRGDOfnUHsPkSg,zZfp7sXZVEksgHcK0uMWi-n7RlbGDh6sGdCce--SHRBnEnKs
141,BRONZE,II,_8kUdW2Rg_d0Z1t0LjMgA5DaJQmSeSHjziDvAe5eQsZf3TxRU0nO2Hs_7_CEx22FOt0ZWefQsjtNxw,I_e3Wg-movKOZh0gkBfGeDN2SuQyeq6Kjy--2Wb0fIMElkDs
142,BRONZE,II,tsahKm09QaC8L2-RUzKjvHwRB4Y2Ca-nP5asSXs6YKVav_cuEP54_Nf01_IVO1TJdmurDxmT159Zaw,Wm3TkZztxKvTNxBJWv2iklksBmWis5dP6s5wjUmlQC9TU1J5
143,BRONZE,II,Xi2T8RXvxsISt2bzyMTtvmMHyjQGPI8N98wbJzBiydU3-JqGFzu_zz5i_POczYzelobHtn5gBddEBw,g_1phsmlXTASnIwtYrx9hSKSCrDgkzOk4ot_A7ngoficS4LB
144,BRONZE,II,SV4dhCk3w73tJqPkjbTTQJ0zqFnA4OzgFEymT0XO-nkVkzO7s0gZo_l1adHenynWxAkrWqOT0o7zYw,tll4-o7gbwmGd2apR189tNeQJjk1dfLIh5uPQuZ4aV7cSF_f
145,BRONZE,II,3cloZwx3CCgEJHRJwdE2TpII0vcte0W6HLPv6u0VnBZ-Q32SlZheajr11_YnbWPCjyovoU_UsxcWHQ,jXFkPk2qYOyRM7FHXuwd8kGkI_Eq0uN1H9QKxSj-edcLU7AS
146,BRONZE,II,_m-VQVd0WuzKtJv0FBpnGHIrCkfCgXmdCuhzNjOicWWMLbnSep5oVO0Tv2umt2yeRRCEBvH9qaTAqg,1vp2YoTWugODI1FDmOPNryWqtwb7CRHpSbbFKkgJGpPHAO1E
147,BRONZE,II,VMz_em-ERnr4FZMpQH4us3x3pTk_-ks3WMGpIrNsoyUV6YrMra8r5iwipbFfm-v9BTYQXsPUKStuhw,BaBk_6l9WpRNhMZyYvndNb1uAlT2fv83A46zYA5lyykgoI5K
148,BRONZE,II,AOqEwtFDfeQMb37GXEaqGLzZxvWDgmHjIFuyBs9IbxbK7YiDbSnkHSd1HTyQF_OX7bKs-dYmZ3XWXg,yME7MvBxMCoBoRuFpgGv7s-uO-UyECArt4bRF2MFDbLDSzsd
149,BRONZE,II,zNgDUYzUhEbgvp3oIkNbIt7LsR1aCFCRpKcYdn-NYSym8yiI7RyOzJHtIIbwSicVBAl0g2tQMYrR0A,xeJuL2U9wQCLZ4Qd-SoPLnEFYQXX0UxeCIA14otNG2Sy1jeh
150,BRONZE,II,NF_S-W6dRrSR-Xwdfodif4pC3bCnEkBQt_rZjWEAaTCJmsvDOq4OYZYWF9tT1HmDp6lcJf0ynMJ3aQ,FdtU-Gh4FyNVwNzBD4waOUSnZ07hYHBbPqh3EZrohV5aJ3bI
151,BRONZE,II,EbaX1JCYMa0TBNpX4YzNof-BD5nIM1AvCSqqVZE3xsbKYneFo7x8_GDw7WF0Eq0UJmqk885QMRVSGg,r5Wdzjo3ZhTMnfHfkorqor85Lb562PvumpIvWLgeyPp9VlHD
152,BRONZE,II,6FnLfvwyqArX9V0tbAbFDkhwvLs8VHCP_Ptp9L03i2ANYkvJt8paqz-Ep0oAvuGoo1Hp61p8rgfn4g,hBiUBejm9tVDuWaVomKPgNy6Zc_yRCwsHcfp9omLNRg9wFeX
153,BRONZE,II,uj8TmtMkjt4Clzft_B4M4YiVeToJ63gQGtbXthvK_BWzXMXxxQqPugi1u8r5AhiVDDq-qRyjUdKacw,NVdpPZ48zuBWVj7VuyUpYk56l-bagoPO4qr7gP9iI4fPn3v1
154,BRONZE,II,j27GETXwjER_tU26f4sknMGv0bxQATYBJg9gIykhyVTp9sb5d7mXFCGlABYouBeFVJRow_8853oVgQ,WYz4w5Im0lifQDMsVCUSngphMWLroIpqL3_p2gy9bkeTOmnC
155,BRONZE,II,COcpXPF0e_sZBwKdiHo3ICxxawmFzNPjOAF9FqmUBlLD8YM4qDdhKMFUkf1iFxHbtIP3r6UnsQT_pg,vqnE9n8fggN7THuVU7aSFQEF3u9f7IproL5Eb1hKXIfsoT1K
156,BRONZE,II,7vJCZJI0wwC4Q6CGipCs5oGr_etTdWnr42Qj9dtPAxpNnJqQHcsmdKgBRkflDpAnliklT8VDh44_SQ,OTra026VyXuezzZlH_rRtMpGOzi36KLqdtJRC_BCVmwPo9Is
157,BRONZE,II,qu_RTrdK4S7HrHP1S-KvdtTHOH7KRk-Ba5UGYyb6mF0cMOVXTjcgqihFOTXPCGgSCJnErWNdSnDDBg,M0ASCsl-RCTgvnpVSA_KWFHTTA_kegQPnh82d9W6hiSe04sr
158,BRONZE,II,DwaOHYGoPceE0MrieCGhk4VzDSY07_L3ajZatUH_TwAmRdYtTUmfAsscbmxtgLRUcfQN167P5-rXdw,kNE_PbQf2jzNUSIji57419R2CRhmCOM38euW2PuB7tkRO6PU
159,BRONZE,II,SkLNzf0xKK2n81LmgEDPEGJ3qk-1of2TpvG5QSNcZ1XdcRDmfO2HcYH1URedKSOZLga8McZeVT1UQQ,Gy2ZotzP_gwsK1WL7B3p8EoyrNt5O1QyycVELgLk3vhIZ4k4
160,BRONZE,II,ssbkJHQQlf6O9Vw8DCYa6bl8gJ--uBA3Ls-zjtcDghZk8Kfu8oHFxEqMtBzdhgtfltUw5EeUrWAsZA,rH0mfKy5w4NLcgF_wzt_eNXl6PAD5HLTUdNOv0MiQ3qIwhqj
161,BRONZE,II,adyFyV00cSFACXHUShEaRky4yXM0aJdC_-YOLCUI7FLEAyQGhNhtOzbuhryrUodedpf3L2T1xz-q_Q,veKks00qsTDH8cx8LKQPF7dZ5mNnIS17p90j3iEGaDOF6_rA
162,BRONZE,II,REZCdwe7huas0o97QEWo01tdkwcMGDdtYYCT36OWj_zutqs9Qb61psQWD5uBp6WNCgE_iPLJtqvrMw,WK3y1M29xJgfIyK5MoZJDs45-BM4kPJk7rLGZaQWXnDc2aKZ
163,BRONZE,II,KaIUvY_sffXh_RELK_eME1FIj6isi4Nf_-rkvmBRwNlfYdmQl7Bg60kJN448wX3_0ybWBIkkEl6q4g,c1JFp7_-Nie_kGjSbh3QxndwFYDqNtkcCOu0NTTMfW6O1TDG
164,BRONZE,II,i9DMSct_WKmLSGuvAKTz2npCjb0lrPF-VOY6mWtBpO4jbU9ycYZ34jtsH2ipGGFnQMUClcvZZ2MwvQ,_YuF1iP83J1rLFpFXPjliFiPYz2FpYkS_FsAATeznsyb1vqV
165,BRONZE,II,wBorMdiBDPeJk8qGbtlrmmkYGOwxYuZijy27q7ni_Aj9IUb5KZytGHfrJvSuZ1BqOynb1xwcdZk1Mw,9qrELWfJFqypEKVMqBkbbSZ29juOWmw6LVWw7-rQDU2K4Ceo
166,BRONZE,II,YT0KJzeRi2BxYPoOTFoIUjBH4NrClZCiCs8t-ys68KGW4PedNCKl2Ufnq983o8irafjSW0ONmPUYOA,B_xVbaJqrUFAU_TouHDM_bo6r_OIJki3-AjCofWHB1zlPS0R
167,BRONZE,II,-Cy1suRMw00nXqwSbS92tF_XFiJIWmFHxYl8bYtd5tkWzQZSM7XCsVox5ZJoNORldYrw6OMd5EZAWQ,A8dw3ZKvXrDJmUfcaH0R80ExOmiSctfjAAKo6-JrSS9uzCW3
168,BRONZE,II,7x14Kjv6glXIAC8RFVtqkT6SNvGIsNQTHKFsgZ6jvVHc2GSOS3NP7v4DFx3C2BQP977-as_U6GHhtQ,3i9HOIuTxxXFTpZ9ojBqErr9jJmVBOpZ2SJV_z9T443wwi-B
169,BRONZE,II,xKesRdflRIfZorgOOVC3FCVaSlX4xgPPAp4Se7W-U9wKChhDfnYfyQH8qsyzlwks2v26VT1miGvdIA,I8_98Hg29IyRUuwn01Vy5sWWmvgxm5MWxppftWmJuFUSBtln
170,BRONZE,II,gOiW-V5DEZT_4Ls8L1-4ueOrr3gHEKls1dN5HsXcap3Ry-nv7Sq-_dVii2a8PTF5RvHAwhvsSWRPGA,lMannOuduntmcVCzTVh3_rchn1y_2c3tS9xNsygt90hGPGAY
171,BRONZE,II,NKT5M5DN6pjDVThHoznNtsVIzSoLIZRcVe0Wh5wLcaO0nKIMv19LpCsBRItcDyD49ukXaUl9LV-_nA,-NzeuvvjM0a5-J46oUYg3tQkjwPqDdUxWsQDqk2-s9fNf0_u
172,BRONZE,II,xE10ExA1GDGipTpricx4h1Y0Udh-zDCN3zKxVDyJ5HQ6nn89TuPyppEQ7zXsGJ6h3DxvNrVpMRx8qQ,RC2f_0IJBA4CBM0JeZVxKqhwLcGixaZugLapGJt2AkoKCNcO
173,BRONZE,II,jaooDiNB-6oPncAq0EGdQkONwE8jCgB91ZcyRkmnuv1b3RWNjeWh__M_l-oIwhPbWKyFkcBHPnYBQg,nZJLXuAdqUS88k6LwDKMNlPyYVozFhyTpDQEcTzFJOqSpIBC
174,BRONZE,II,EjfMzXnpYtZMugTOOewOunI1zSwi5Z4GCHhqZf35wOWaCllRrSa9yvoKtiGg2xIptS2ndCbmqGi89g,nFnZEwv0POKpmjHalzDWO9dz9h2EbGxBhjfwmwWHOdIm-L_I
175,BRONZE,II,zpmSW8JJWCgaYjqAB7_kocuNonQoZSLNBObgXU4sP9kBzJX-RTLegB6Box2aVJTHWjeCSJ5hp5x6hg,0zGnyDmH54EtXzhEhNmLbiGqgvMypM75uOhEupwvaxbb76AC
176,BRONZE,II,ZBpnjEkbvT7Kd7hlqnme7D2-B0gwZdcSyyD5GJhSelNL8YPr0XP8deDry05tF1fr3P6Xg7IuxAw3Pw,iq1OdOClzq_zP5CYwpJJfXmmEXvB3QiQc-Lmfmzf41kMknQw
177,BRONZE,II,8PqetLPet65rbxjQZmPnvxSvEPMfuno8tXUBvf369juzVMQGgM4Xge0ttQ1U-2rkl8KvlB0YFg-j4w,pxRO4KXZNMVqZwfFksCuKnEE1rxeUGoalgYpR0ZKKrZP0s87
178,BRONZE,II,1uj0-RwmkhmG5aqsyUADNXkj0sgreEPdQuSbcLBKgcWfL6wkxDNsBMXIm0BETbllZibQhddKdTdJyA,lLmawRrC7DWH6rJOTq6OLZwdqKMRAyHnkuJ9YkkkYD9PjF5u
179,BRONZE,II,fXKdLVz_IbD7ymiS2rskC9fThzTZlW2RRYStEBeWjbBjZ_vfx-TWPMk7-PhE44k4lsDyYqlf6mp0wQ,3tbWKlFlaKTRXOWzzAWiwBIrJgHTI3aIQ9ZpNWY_2zNNP2UX
180,BRONZE,II,e3pxOab1RcDcXypQzUeMOoB-ct2XjaXBo1SPQTv_6AAL5LIbMkArKHrOiDUz9jyykUULbFFNwfgjRw,8SLYrUyX4xw8_eRhpiX_y5bOWG11ewaaN-dJpPCi7IIcin8C
181,BRONZE,II,NfiayrjzR8ZVf2MmgcKFJMUsWShWPcMOE6ghmOuxhUqXYLZj7_35kGffzP3sXrqcxPR-17IsWc6fsQ,6LUBJ7tK8P-5XlKc2tEmp-8OPzoXMs5MMiFl21egvwiMGV7a
182,BRONZE,II,MVHgQIAyEc724MHzxrqfRbw_zxUVpbEJ12NitCfAYXS0EwXAZveC6mzVOQnwbHw-ofGoShq3tZjA8w,WLhCRkWIy4oD9MECP-U3svEUCXQzOrNCIMYIJ8pwNyhWlSvS
183,BRONZE,II,XnVHVdkYvpfmkw9TANe81AN-F-gNXJjlmGC7M41g8Wgzsy24q-QG3rgGhfJmuJI_LO09uP7vJNnofQ,EY7soPrQOMPqPCCj4Pzjowv82lE7ZNhAc-dwoxwEmm6zKHeA
184,BRONZE,II,WaAFsjlWtOHxgDXpP2lnDByQsmdMu1JOUcWK74W9kO6xfvID8yWv1hZkWaQJcwOJlsvGupqQuCz6hg,4ZQLocmUDdiUIPqgv89_sIZcA9HPjX5BzH0UlFn_KtEnIPmt
185,BRONZE,II,l8jNClKXASc-o_JPFlUeOijc-Zcd0MDsNI3G-M1khv7hbXMtKE2QBfJohgrGIW999glJ1AB9zdRuuA,WUJq6D1fAwn0ZiVQg2R_TZ402vlk4zCQLbMqusaBThC-Ij5Z
186,BRONZE,II,XsHifgu6bne1bo_8O81KoxnX2kxap5wAGOb5XfFwpbc9cDNmofMNfQur0iqf3gc1TOF0rudBjH40Ug,cXNEiS-TCA3siCuSrhdwi1Wj4x2pnoqXh57orOnGsy-koaxO
187,BRONZE,II,pLzwZqVKqlFAVPTvHsahfP2RGyO7E6o6q10zhwBXg5d3HZnAiabs6fxvBm2VrJG4L_ktFS597qeDmw,t46e-LAZfeT4UAW1fuh-TAf2r2xapilcMKYH0WbSNDN5B0Ni
188,BRONZE,II,ulWnN0pVOm81bx7AGlzjj4vjfffulxXQVosoHKVNrQawThsnJ4o4BlLv7ltyQ3Ip6ZgVE983ADIEKQ,g7J9DoYlR7xjQstft_Z51W-sq4_Nv5llKbAHH_-5XicGTIGe
189,BRONZE,II,3Kg4xIMMG8o6uZsZagiELQb0-qUYB4bfIUF4m5dbLsAUlwXZxpnMbDnVTvnPe5sgjkTvGoSNXlp2gw,5S3hiuVYGfAFjkHVDhJpxm_AUt0lfshdR0nx_-w-PW2ueVWS
190,BRONZE,II,REVD3HA93OwmMZHsUcgXT331OnrwNRSGcIrL4EvwmQwq-qjf-OVkpm7Q-ImBAUczlmx_l6nMBORn3g,AhSb6-o_cpy8IJCd8UlQKFYuVv35QAJdP6LHGyN26MuajRC8
191,BRONZE,II,t1ArOADTd8vMIJ5MYTjRyJxI5zywUi_9udKP4JNR1rq2gQtXfvMBelY5VWnOYDUTXVvVCjxp0dYDyQ,F-sUNI5-riNFJGPhvSSWAAeGLxWE64rAsZ-i-jADnG2mWuH0
192,BRONZE,II,2LNQD3arej3kInxMp3icH0hBfhFQhOBpmG275X7BR60Sc2iQQJazVp1crbSgupXJa6FLh3AzaqTgMQ,kcsY8JTlni4ZT8GEkspbl2_HOsGnLTgkyglkJQ64OglCzlQ_
193,BRONZE,II,W00Vm0g1Js7_HPDNbcqrdciA7lR6nUd0ALU-iGznucSRo_ycIKaIlJ9wEHJQaMVgsPaIuwFYpRlvQA,QeaRIb6QaRWB5yYfkHfEIfg6IcN5yQQOnWESJITWHMNPUCAs
194,BRONZE,II,e1vCaXI464ZtAKyDrGp2HxV4nA0kSKsO3gLSzQPC4fWxe_Ewz3t-ScrA4nYAx4BZVtvReCeTniSRjA,64aQHTzzC1MggLQ6HB9lELatMayYC_8evSpMQaUpha2DO5Xi
195,BRONZE,II,LCiNLU07WNAvnjpIuNNp_AVV4DVLQWo8Apq2K0T3URVZY9oHl8MyBz3SQG524fWLJJR56HtKzCHh3A,p0p3MA5KckTnWGnBL18LQ70L5jNFF2Ja-kX2tx6ZNm5tkUP6
196,BRONZE,II,vtV3qvMF4Murn8e5yMYYeYocdKcIJjyHTHiOyiouZ3MTZIdwNKsl1QfTy4C-_86lpqDnGeg_jLOGOg,rjOifjlabp1y7Mg5rcbMwR2Q9rtJ32_iFqMbfFd_3GlT95UG
197,BRONZE,II,gGeL9EA4Fiyx5w62YfR2a0vYBWqegi0uOOlaxm7Iq0WuHiyBusZtq4e60uttOVTyjH4IhzWa7V4SCw,KeGiZvo-y789K-6fxZalzZPFWh6-1kaiINZz9uFXYYVLa6lL
198,BRONZE,II,d8FYYNv_-_inOUDvRgp2X53E0mHGsmZwkQDvxPUN3TcIa48JP-o3-_E7984RVXum8u6d_317_rXubw,PfdXiclkezxSVsdpTUsF_W1PP9jgtF51M1ABsOQcQXdnscIz
199,BRONZE,II,nBwuSbbf8qN4942F2gH47122x2B6JxLlWbm4i31gN6JfUepsZv4Na3tID6HrFibUpXiGsqKaVOBjQg,oJXC5twH_7C8lu5MZ6mPeEChpGMonUIhHp07ThXDvkYXh9Di
200,BRONZE,III,3IXeyRU8r6ZX7NrQBe-ptV9BpYSVTPDb7yvzMrFktPtS0nAhvDvWLWiMynVgeM3aeguwqIjiVuryOg,nzlqgtWCix-0AdQpi0tPVE-C6lc2JPzD3yHrgy8xKlDw4Gvx
201,BRONZE,III,eWUF0kpJg6XFwFLfKVI-hqPlMLWJJxyOvD2PAjjuyX2vlshAkk1nPU69dufp1GsPKIAWaXxpjCG4_g,fhkD0oarPNWkwbXGh6ezuL5l3BjxfkPJno1wakp7XosBVo4w
202,BRONZE,III,LARb3F61uSg4S5yxelTe4w2xXhh_gesRsbk0xT7wXb_UQn10UTpfU9r_fL4x-yZravFug8GYDqFWvw,TbJx07uePR6JvmjacYgGjmaTXWkB29MK40mzxoIzHXzHh_2j
203,BRONZE,III,N5rRsphprrDlI_ZG-8I4aRtTgylHUldg2tHpDp0oCHjuQEtMsMMWLKldlKYZkW62vVXYFTLXz_aQqw,GmvV-C9fiw-L7fn-PIR74NIZtADqoqYGcaNSP2ngBdYFTpLz
204,BRONZE,III,CVBFjO4ADBLD8L9SzGIqSbY87ZACPWU3RrXmaRa14zRkZpxsFWL3y8sqrRfhkU9aHWhesSxFTrArvg,82iwyJGk0cjEozC49zeYI1tVugN6ex7oGBBTgEU6yYGU7ahO
205,BRONZE,III,5IpesdmNRkbSRv-5k-aSpTOfgZ4Ezpeu-wWspIh0XEE_Fw4lmjN4b8bSaIMXSS2c2vaRUtGL4LDgKg,uVOcLUZyCOp6noFRGRJKC4cWQEpOpL1j8IwuLi81wpXxZxN2
206,BRONZE,III,l3aucsYh2oLY-NyZIa4yJWtQoB-KAvRGwODJRJ0SZEfpiw8xmKey5fzsxzvdqZddwaDRZ6vjDH7XAw,VocWyLeDSMFT6V5HEu5QXD77dCzfauvFcBS9KdIkPeT0id7i
207,BRONZE,III,Xs_dbx7tFYRD82AXqFAK-nBG6u_gUdbJyAEceMFg8H63BBSqOKPuMv0xjlHT1XKiVNqW-f3_lWxXhg,1pP_11q4Mum4luOxJOIeTv-DODRfvrglfN6K_NAbsDFpb4LW
